2026-06-06 18:22:06,079 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:49,045 | INFO | operation=execute ok=True elapsed_ms=363.84 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:28:49,284 | INFO | operation=query_one ok=True elapsed_ms=238.34 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:28:49,408 | INFO | operation=pool_putconn ok=True elapsed_ms=120.25 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:52,410 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:52,765 | INFO | operation=execute ok=True elapsed_ms=353.93 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:28:53,003 | INFO | operation=query_one ok=True elapsed_ms=238.14 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:28:53,123 | INFO | operation=pool_putconn ok=True elapsed_ms=118.02 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:29:02,549 | INFO | operation=pool_getconn ok=True elapsed_ms=0.00 rows=- sql=POOL GETCONN params=None
2026-06-06 18:29:02,787 | INFO | operation=query_one ok=True elapsed_ms=237.60 rows=1 sql=SELECT version() AS v params=()
2026-06-06 18:29:02,908 | INFO | operation=pool_putconn ok=True elapsed_ms=119.52 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:29:48,905 | INFO | operation=pool_getconn ok=True elapsed_ms=0.02 rows=- sql=POOL GETCONN params=None
2026-06-06 18:29:49,271 | INFO | operation=execute ok=True elapsed_ms=363.24 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:29:49,510 | INFO | operation=count ok=True elapsed_ms=238.80 rows=1 sql=SELECT COUNT(*) FROM cotacoes WHERE cliente_id = %s params=[1]
2026-06-06 18:29:49,521 | INFO | operation=pool_getconn ok=True elapsed_ms=0.02 rows=- sql=POOL GETCONN params=None
2026-06-06 18:29:49,631 | INFO | operation=query ok=True elapsed_ms=120.90 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:29:49,763 | INFO | operation=pool_putconn ok=True elapsed_ms=122.74 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:29:49,763 | INFO | operation=pool_getconn ok=True elapsed_ms=38.18 rows=- sql=POOL GETCONN params=None
2026-06-06 18:29:49,888 | INFO | operation=execute ok=True elapsed_ms=365.59 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:29:50,012 | INFO | operation=count ok=True elapsed_ms=247.33 rows=1 sql=SELECT COUNT(*) FROM cotacoes WHERE cliente_id = %s params=[1]
2026-06-06 18:29:50,132 | INFO | operation=query_one ok=True elapsed_ms=243.52 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:29:50,133 | INFO | operation=query ok=True elapsed_ms=120.12 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:29:50,261 | INFO | operation=pool_putconn ok=True elapsed_ms=121.15 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:29:50,384 | INFO | operation=pool_putconn ok=True elapsed_ms=244.20 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:29:50,384 | INFO | operation=pool_getconn ok=True elapsed_ms=155.67 rows=- sql=POOL GETCONN params=None
2026-06-06 18:29:50,627 | INFO | operation=query_one ok=True elapsed_ms=240.97 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:29:50,749 | INFO | operation=pool_putconn ok=True elapsed_ms=119.22 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:30:49,825 | INFO | operation=pool_getconn ok=True elapsed_ms=0.04 rows=- sql=POOL GETCONN params=None
2026-06-06 18:30:50,067 | INFO | operation=query_one ok=True elapsed_ms=239.82 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:30:50,193 | INFO | operation=pool_putconn ok=True elapsed_ms=120.51 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:30:50,193 | INFO | operation=pool_getconn ok=True elapsed_ms=73.69 rows=- sql=POOL GETCONN params=None
2026-06-06 18:30:50,437 | INFO | operation=query_one ok=True elapsed_ms=241.72 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:30:50,558 | INFO | operation=pool_putconn ok=True elapsed_ms=117.99 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:31:08,430 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:31:08,666 | INFO | operation=query_one ok=True elapsed_ms=235.36 rows=1 sql=SELECT version() AS v params=()
2026-06-06 18:31:08,787 | INFO | operation=pool_putconn ok=True elapsed_ms=118.58 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:31:09,333 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:31:09,572 | INFO | operation=query_one ok=True elapsed_ms=238.57 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:31:09,694 | INFO | operation=pool_putconn ok=True elapsed_ms=118.73 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:33:47,185 | INFO | operation=pool_getconn ok=True elapsed_ms=0.21 rows=- sql=POOL GETCONN params=None
2026-06-06 18:33:47,445 | INFO | operation=query ok=True elapsed_ms=252.93 rows=5 sql=SELECT q.*, COUNT(*) OVER() AS total_count FROM ( SELECT c.id, c.nome, cat.nome AS subcategoria, m.nome AS marca, c.largura_mm, c.comprimento_mm, c.espessura_mm, c.acabamento, c.valor, c.valor_m2, f.nome AS fornecedor, c.criado_em, c.atualizado_em FROM chapas c LEFT JOIN marcas m ON m.id = c.marca_id LEFT JOIN categorias cat ON cat.id = c.categoria_id LEFT JOIN fornecedores f ON f.id = c.fornecedor_id WHERE c.valor >= %s) q ORDER BY q.nome LIMIT %s OFFSET %s params=[0.01, 5, 0]
2026-06-06 18:33:47,585 | INFO | operation=pool_putconn ok=True elapsed_ms=118.21 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:33:47,596 | INFO | operation=pool_getconn ok=True elapsed_ms=0.02 rows=- sql=POOL GETCONN params=None
2026-06-06 18:33:47,849 | INFO | operation=query ok=True elapsed_ms=251.60 rows=5 sql=SELECT q.*, COUNT(*) OVER() AS total_count FROM ( SELECT f.id, f.nome, m.nome AS marca, f.tamanho_rolo_m, f.valor, f.valor_m_linear, fo.nome AS fornecedor, f.criado_em, f.atualizado_em FROM fitas_borda f LEFT JOIN marcas m ON m.id = f.marca_id LEFT JOIN fornecedores fo ON fo.id = f.fornecedor_id WHERE f.tamanho_rolo_m >= %s AND f.valor >= %s) q ORDER BY q.nome LIMIT %s OFFSET %s params=[1.0, 0.01, 5, 0]
2026-06-06 18:33:47,975 | INFO | operation=pool_putconn ok=True elapsed_ms=119.07 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:33:47,975 | INFO | operation=pool_getconn ok=True elapsed_ms=55.82 rows=- sql=POOL GETCONN params=None
2026-06-06 18:33:48,227 | INFO | operation=query ok=True elapsed_ms=248.73 rows=5 sql=SELECT q.*, COUNT(*) OVER() AS total_count FROM ( SELECT f.id, f.nome, m.nome AS marca, f.valor, fo.nome AS fornecedor, f.criado_em, f.atualizado_em FROM ferragens f LEFT JOIN marcas m ON m.id = f.marca_id LEFT JOIN fornecedores fo ON fo.id = f.fornecedor_id ) q ORDER BY q.nome LIMIT %s OFFSET %s params=[5, 0]
2026-06-06 18:33:48,350 | INFO | operation=pool_putconn ok=True elapsed_ms=118.45 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:33:48,351 | INFO | operation=pool_getconn ok=True elapsed_ms=64.09 rows=- sql=POOL GETCONN params=None
2026-06-06 18:33:48,712 | INFO | operation=execute ok=True elapsed_ms=358.78 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:33:48,952 | INFO | operation=query ok=True elapsed_ms=239.30 rows=1 sql=SELECT id, nome, documento, cidade, estado, telefone, COUNT(*) OVER() AS total_count FROM clientes ORDER BY nome LIMIT %s OFFSET %s params=[5, 0]
2026-06-06 18:33:49,076 | INFO | operation=pool_putconn ok=True elapsed_ms=118.03 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:33:49,076 | INFO | operation=pool_getconn ok=True elapsed_ms=68.30 rows=- sql=POOL GETCONN params=None
2026-06-06 18:33:49,441 | INFO | operation=execute ok=True elapsed_ms=361.47 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:33:49,679 | INFO | operation=query ok=True elapsed_ms=237.02 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em, COUNT(*) OVER() AS total_count FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:33:49,799 | INFO | operation=pool_putconn ok=True elapsed_ms=117.83 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:34:06,956 | INFO | operation=pool_getconn ok=True elapsed_ms=0.11 rows=- sql=POOL GETCONN params=None
2026-06-06 18:34:07,214 | INFO | operation=query ok=True elapsed_ms=254.85 rows=1 sql=SELECT id, nome, documento, cidade, estado, telefone, COUNT(*) OVER() AS total_count FROM clientes ORDER BY nome LIMIT %s OFFSET %s params=[5, 0]
2026-06-06 18:34:07,338 | INFO | operation=pool_putconn ok=True elapsed_ms=118.68 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:34:07,338 | INFO | operation=pool_getconn ok=True elapsed_ms=59.64 rows=- sql=POOL GETCONN params=None
2026-06-06 18:34:07,579 | INFO | operation=query ok=True elapsed_ms=238.69 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em, COUNT(*) OVER() AS total_count FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:34:07,701 | INFO | operation=pool_putconn ok=True elapsed_ms=117.87 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:34:07,702 | INFO | operation=pool_getconn ok=True elapsed_ms=80.18 rows=- sql=POOL GETCONN params=None
2026-06-06 18:34:07,954 | INFO | operation=query ok=True elapsed_ms=249.56 rows=5 sql=SELECT q.*, COUNT(*) OVER() AS total_count FROM ( SELECT c.id, c.nome, cat.nome AS subcategoria, m.nome AS marca, c.largura_mm, c.comprimento_mm, c.espessura_mm, c.acabamento, c.valor, c.valor_m2, f.nome AS fornecedor, c.criado_em, c.atualizado_em FROM chapas c LEFT JOIN marcas m ON m.id = c.marca_id LEFT JOIN categorias cat ON cat.id = c.categoria_id LEFT JOIN fornecedores f ON f.id = c.fornecedor_id WHERE c.valor >= %s) q ORDER BY q.nome LIMIT %s OFFSET %s params=[0.01, 5, 0]
2026-06-06 18:34:08,077 | INFO | operation=pool_putconn ok=True elapsed_ms=117.72 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:34:08,077 | INFO | operation=pool_getconn ok=True elapsed_ms=89.09 rows=- sql=POOL GETCONN params=None
2026-06-06 18:34:08,328 | INFO | operation=query ok=True elapsed_ms=248.38 rows=5 sql=SELECT q.*, COUNT(*) OVER() AS total_count FROM ( SELECT f.id, f.nome, m.nome AS marca, f.tamanho_rolo_m, f.valor, f.valor_m_linear, fo.nome AS fornecedor, f.criado_em, f.atualizado_em FROM fitas_borda f LEFT JOIN marcas m ON m.id = f.marca_id LEFT JOIN fornecedores fo ON fo.id = f.fornecedor_id WHERE f.tamanho_rolo_m >= %s AND f.valor >= %s) q ORDER BY q.nome LIMIT %s OFFSET %s params=[1.0, 0.01, 5, 0]
2026-06-06 18:34:08,449 | INFO | operation=pool_putconn ok=True elapsed_ms=118.17 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:34:36,031 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:34:36,281 | INFO | operation=query_one ok=True elapsed_ms=246.88 rows=1 sql=SELECT version() AS v params=()
2026-06-06 18:34:36,424 | INFO | operation=pool_putconn ok=True elapsed_ms=125.91 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:00,645 | INFO | operation=pool_getconn ok=True elapsed_ms=0.05 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:00,767 | INFO | operation=execute ok=True elapsed_ms=119.66 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:35:00,888 | INFO | operation=query ok=True elapsed_ms=120.23 rows=1 sql=SELECT id, nome, documento, cidade, estado, telefone, COUNT(*) OVER() AS total_count FROM clientes ORDER BY nome LIMIT %s OFFSET %s params=[50, 0]
2026-06-06 18:35:00,891 | INFO | operation=pool_putconn ok=True elapsed_ms=0.03 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:04,947 | INFO | operation=pool_getconn ok=True elapsed_ms=0.04 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:05,071 | INFO | operation=execute ok=True elapsed_ms=122.13 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:35:05,192 | INFO | operation=query ok=True elapsed_ms=120.36 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em, COUNT(*) OVER() AS total_count FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:35:05,206 | INFO | operation=pool_putconn ok=True elapsed_ms=0.08 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:05,221 | INFO | operation=pool_getconn ok=True elapsed_ms=0.03 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:05,349 | INFO | operation=query_one ok=True elapsed_ms=126.30 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:35:05,357 | INFO | operation=pool_putconn ok=True elapsed_ms=0.05 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:06,599 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:06,718 | INFO | operation=query_one ok=True elapsed_ms=118.89 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:35:06,724 | INFO | operation=pool_putconn ok=True elapsed_ms=0.05 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:07,654 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:07,765 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:07,773 | INFO | operation=query_one ok=True elapsed_ms=118.44 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:35:07,776 | INFO | operation=pool_putconn ok=True elapsed_ms=0.02 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:07,886 | INFO | operation=query ok=True elapsed_ms=119.77 rows=1 sql=SELECT id, nome, documento, cidade, estado, telefone, COUNT(*) OVER() AS total_count FROM clientes ORDER BY nome LIMIT %s OFFSET %s params=[5, 0]
2026-06-06 18:35:07,888 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:07,957 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:08,083 | INFO | operation=query ok=True elapsed_ms=124.64 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em, COUNT(*) OVER() AS total_count FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:35:08,090 | INFO | operation=pool_putconn ok=True elapsed_ms=0.05 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:08,137 | INFO | operation=pool_getconn ok=True elapsed_ms=0.02 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:08,257 | INFO | operation=query_one ok=True elapsed_ms=118.34 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:35:08,261 | INFO | operation=pool_putconn ok=True elapsed_ms=0.02 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:08,304 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:08,432 | INFO | operation=query ok=True elapsed_ms=126.32 rows=5 sql=SELECT q.*, COUNT(*) OVER() AS total_count FROM ( SELECT c.id, c.nome, cat.nome AS subcategoria, m.nome AS marca, c.largura_mm, c.comprimento_mm, c.espessura_mm, c.acabamento, c.valor, c.valor_m2, f.nome AS fornecedor, c.criado_em, c.atualizado_em FROM chapas c LEFT JOIN marcas m ON m.id = c.marca_id LEFT JOIN categorias cat ON cat.id = c.categoria_id LEFT JOIN fornecedores f ON f.id = c.fornecedor_id WHERE c.valor >= %s) q ORDER BY q.nome LIMIT %s OFFSET %s params=[0.01, 5, 0]
2026-06-06 18:35:08,436 | INFO | operation=pool_putconn ok=True elapsed_ms=0.02 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:16,203 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:16,324 | INFO | operation=query_one ok=True elapsed_ms=119.92 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:35:16,328 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:17,622 | INFO | operation=pool_getconn ok=True elapsed_ms=0.07 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:17,756 | INFO | operation=query_one ok=True elapsed_ms=128.71 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:35:17,761 | INFO | operation=pool_putconn ok=True elapsed_ms=0.02 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:26,279 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:26,401 | INFO | operation=query_one ok=True elapsed_ms=120.68 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:35:26,403 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:54,509 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:54,630 | INFO | operation=query_one ok=True elapsed_ms=119.63 rows=1 sql=SELECT id FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:35:54,750 | INFO | operation=execute ok=True elapsed_ms=119.43 rows=1 sql=UPDATE cotacoes SET desconto_global = %s WHERE id = %s params=(35.0, 6)
2026-06-06 18:35:54,869 | INFO | operation=query_one ok=True elapsed_ms=118.74 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:35:54,870 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:55,595 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:55,714 | INFO | operation=query_one ok=True elapsed_ms=118.05 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:35:55,715 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:56,291 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:56,410 | INFO | operation=query_one ok=True elapsed_ms=118.51 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:35:56,412 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:57,067 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:57,185 | INFO | operation=query_one ok=True elapsed_ms=117.85 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:35:57,188 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:57,732 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:57,851 | INFO | operation=query_one ok=True elapsed_ms=118.17 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:35:57,853 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:58,638 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:58,757 | INFO | operation=query_one ok=True elapsed_ms=118.51 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:35:58,760 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:59,310 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:59,429 | INFO | operation=query_one ok=True elapsed_ms=118.29 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:35:59,431 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:35:59,789 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:35:59,908 | INFO | operation=query_one ok=True elapsed_ms=118.80 rows=0 sql=SELECT * FROM clientes WHERE id = %s params=(999999,)
2026-06-06 18:35:59,910 | INFO | operation=pool_putconn ok=True elapsed_ms=0.01 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:36:00,911 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:36:01,031 | INFO | operation=query_one ok=True elapsed_ms=118.88 rows=0 sql=SELECT * FROM clientes WHERE id = %s params=(999999,)
2026-06-06 18:36:01,032 | INFO | operation=pool_putconn ok=True elapsed_ms=0.02 rows=- sql=POOL PUTCONN params=None
